boat_COG	boat_heading	boat_lat	boat_lon	boat_speed	datetime	pressure	skiff_COG	skiff_heading	skiff_lat	skiff_lon	skiff_speed	temp
28.98	351.760689448	60.56311	-148.283943333	0.412	2018-08-01 06:12:57	99.92858951985748	nan	nan	nan	nan	nan	3.264071651697159
39.07	348.830864273	60.563118333	-148.283906667	0.504	2018-08-01 06:13:02	99.92858951985748	nan	nan	nan	nan	nan	3.264071651697159
20.67	344.19387622	60.563131667	-148.283885	0.638	2018-08-01 06:13:07	99.93523735817143	nan	nan	nan	nan	nan	3.3030232965946196
4.67	344.26933357	60.563166667	-148.283878333	0.772	2018-08-01 06:13:12	99.93191435283079	nan	nan	nan	nan	nan	3.283548389673233
359.89	342.441805275	60.563211667	-148.28388	0.983	2018-08-01 06:13:17	100.04468776099064	nan	nan	nan	nan	nan	3.3030232965946196
349.09	344.869612566	60.563266667	-148.2839	1.024	2018-08-01 06:13:22	99.93523735817143	nan	nan	nan	nan	nan	3.3030232965946196
345.51	341.585991208	60.563316667	-148.283933333	1.08	2018-08-01 06:13:27	100.0213551760462	nan	nan	nan	nan	nan	3.1666604959964753
344.6	343.214540962	60.563373333	-148.283965	1.157	2018-08-01 06:13:32	99.91193794049919	nan	nan	nan	nan	nan	3.1666604959964753
343.56	342.837400524	60.563421667	-148.283988333	1.157	2018-08-01 06:13:37	100.0213551760462	nan	nan	nan	nan	nan	3.1666604959964753
339.44	339.967102377	60.563455	-148.284035	0.931	2018-08-01 06:13:42	99.88520037662369	nan	nan	nan	nan	nan	3.0107074320316314
337.67	337.087168932	60.56349	-148.284086667	0.839	2018-08-01 06:13:47	99.77582106430535	nan	nan	nan	nan	nan	3.0107074320316314
330.95	331.318951736	60.563526667	-148.284135	0.803	2018-08-01 06:13:53	99.97442130059645	nan	nan	nan	nan	nan	2.8936657297611235
322.42	337.103538298	60.563551667	-148.284176667	0.581	2018-08-01 06:13:58	100.2990935132753	nan	nan	nan	nan	nan	2.8741523706912995
310.57	339.373242702	60.563565	-148.284256667	0.689	2018-08-01 06:14:03	100.17284189065933	nan	nan	nan	nan	nan	2.776558109521866
312.83	339.617805811	60.563581667	-148.28431	0.936	2018-08-01 06:14:08	99.9474410854459	nan	nan	nan	nan	nan	2.73750758767128
315.44	341.214051279	60.563611667	-148.28438	1.188	2018-08-01 06:14:13	99.9474410854459	nan	nan	nan	nan	nan	2.73750758767128
350.51	337.885253411	60.563648333	-148.28441	1.008	2018-08-01 06:14:18	99.8381281843994	nan	nan	nan	nan	nan	2.73750758767128
342.74	337.524667972	60.563635	-148.284425	0.581	2018-08-01 06:14:23	99.9474410854459	nan	nan	nan	nan	nan	2.73750758767128
336.83	334.824746424	60.563636667	-148.284468333	0.664	2018-08-01 06:14:28	99.62286707018822	nan	nan	nan	nan	nan	2.7570337641239164
0.13	336.108739276	60.563663333	-148.284461667	0.71	2018-08-01 06:14:33	99.84150236345683	nan	nan	nan	nan	nan	2.7570337641239164
9.01	336.647626371	60.563675	-148.284473333	0.658	2018-08-01 06:14:38	99.84487471488144	nan	nan	nan	nan	nan	2.776558109521866
355.24	335.679807969	60.563703333	-148.284476667	0.777	2018-08-01 06:14:43	99.84150236345683	nan	nan	nan	nan	nan	2.7570337641239164
349.92	336.410222399	60.563731667	-148.284488333	0.694	2018-08-01 06:14:48	99.95082001009126	nan	nan	nan	nan	nan	2.7570337641239164
335.65	338.417163462	60.563743333	-148.284516667	0.18	2018-08-01 06:14:54	99.9541971068074	nan	nan	nan	nan	nan	2.776558109521866
342.36	331.740021985	60.563746667	-148.284535	0.412	2018-08-01 06:14:59	99.50682771222215	nan	nan	nan	nan	nan	2.7179795801639557
333.96	328.347242897	60.563746667	-148.284518333	0.216	2018-08-01 06:15:04	100.05675398649241	nan	nan	nan	nan	nan	2.73750758767128
17.46	324.135808599	60.563751667	-148.284531667	0.201	2018-08-01 06:15:09	499.97701580630064	nan	nan	nan	nan	nan	2.678918071985245
301.18	322.711828081	60.563755	-148.284536667	0.17	2018-08-01 06:15:14	100.04320102330763	nan	nan	nan	nan	nan	2.659384571313858
325.2	320.47298884	60.574141667	-148.265963333	0.324	2018-08-01 08:23:10	101.09802784982996	nan	nan	nan	nan	nan	5.001157422658289
350.98	322.087532754	60.574166667	-148.265975	0.201	2018-08-01 08:23:16	101.4306384999324	nan	nan	nan	nan	nan	5.019300895929336
304.71	319.037571993	60.574186667	-148.266001667	0.478	2018-08-01 08:23:21	100.4418221798299	nan	nan	nan	nan	nan	5.019300895929336
290.91	316.888734481	60.574185	-148.266091667	0.875	2018-08-01 08:23:26	100.77461060597008	nan	nan	nan	nan	nan	5.038611923456192
288.6	315.94702399	60.574173333	-148.266183333	0.689	2018-08-01 08:23:31	100.3351178428081	nan	nan	nan	nan	nan	5.038611923456192
286.82	317.297850027	60.574176667	-148.266236667	0.319	2018-08-01 08:23:36	100.99116457988683	nan	nan	nan	nan	nan	5.019300895929336
267.58	316.36931074	60.574183333	-148.266281667	0.664	2018-08-01 08:23:41	100.88448379676062	nan	nan	nan	nan	nan	5.038611923456192
265.7	314.990277545	60.574185	-148.266326667	0.669	2018-08-01 08:23:46	100.88448379676062	nan	nan	nan	nan	nan	5.038611923456192
285.75	315.682861522	60.574188333	-148.266385	0.509	2018-08-01 08:23:51	100.99435698755114	nan	nan	nan	nan	nan	5.038611923456192
216.72	316.730731664	60.574185	-148.26642	0.17	2018-08-01 08:23:56	100.88770273789706	nan	nan	nan	nan	nan	5.038611923456192
318.14	316.649859968	60.574183333	-148.266455	0.442	2018-08-01 08:24:01	100.88448379676062	nan	nan	nan	nan	nan	5.038611923456192
296.6	314.990277545	60.574188333	-148.266471667	0.123	2018-08-01 08:24:06	100.88766966423543	nan	nan	nan	nan	nan	5.05792111992836
236.97	315.580744317	60.57419	-148.266476667	0.098	2018-08-01 08:24:11	100.88766966423543	nan	nan	nan	nan	nan	5.05792111992836
298.43	316.971320847	60.574196667	-148.266505	0.365	2018-08-01 08:24:16	101.1074254667823	nan	nan	nan	nan	nan	5.05792111992836
56.22	318.301338262	60.57421	-148.266515	0.314	2018-08-01 08:24:21	100.77779176296215	nan	nan	nan	nan	nan	5.05792111992836
353.67	317.704046249	60.574253333	-148.266536667	0.453	2018-08-01 08:24:26	100.88766966423543	nan	nan	nan	nan	nan	5.05792111992836
