boat_COG	boat_heading	boat_lat	boat_lon	boat_speed	datetime	pressure	skiff_COG	skiff_heading	skiff_lat	skiff_lon	skiff_speed	temp
126.0	7.20365314065	60.742795	-148.221233333	3.056	2018-08-02 00:03:12	100.38457624784132	nan	nan	nan	nan	nan	12.12322063088417
126.0	8.9231776604	60.742795	-148.221233333	3.056	2018-08-02 00:03:12	100.38213623751376	nan	nan	nan	nan	nan	12.104593502283096
48.44	8.91438322003	60.743741667	-148.207353333	2.788	2018-08-02 00:07:43	100.38213623751376	nan	nan	nan	nan	nan	12.104593502283096
52.43	6.24001686139	60.743923333	-148.20693	2.912	2018-08-02 00:07:53	100.49374358546004	nan	nan	nan	nan	nan	12.104593502283096
49.88	5.2181959665	60.744158333	-148.20642	2.917	2018-08-02 00:08:04	100.38213623751376	nan	nan	nan	nan	nan	12.104593502283096
44.15	4.64480205757	60.744351667	-148.205981667	2.814	2018-08-02 00:08:14	100.49374358546004	nan	nan	nan	nan	nan	12.104593502283096
43.58	4.14204123637	60.744513333	-148.205623333	2.768	2018-08-02 00:08:24	100.38213623751376	nan	nan	nan	nan	nan	12.104593502283096
39.22	4.17962044798	60.7447	-148.205251667	2.824	2018-08-02 00:08:34	100.04488615936847	nan	nan	nan	nan	nan	12.085964542627334
47.97	7.95754893083	60.744886667	-148.204918333	3.04	2018-08-02 00:08:44	100.49129714944152	nan	nan	nan	nan	nan	12.085964542627334
43.84	8.601294645	60.745073333	-148.204586667	2.763	2018-08-02 00:08:54	100.37969440192319	nan	nan	nan	nan	nan	12.085964542627334
50.55	8.80581721161	60.745215	-148.204241667	2.233	2018-08-02 00:09:04	100.37969440192319	nan	nan	nan	nan	nan	12.085964542627334
52.48	10.0412778532	60.745345	-148.20392	2.181	2018-08-02 00:09:14	99.93328341185028	nan	nan	nan	nan	nan	12.085964542627334
45.99	7.05848020625	60.745428333	-148.20366	1.579	2018-08-02 00:09:24	100.37969440192319	nan	nan	nan	nan	nan	12.085964542627334
67.35	6.33498971551	60.745458333	-148.203461667	1.363	2018-08-02 00:09:34	100.37969440192319	nan	nan	nan	nan	nan	12.085964542627334
63.13	6.61843946741	60.745485	-148.203276667	1.055	2018-08-02 00:09:44	100.37480525495411	nan	nan	nan	nan	nan	12.048701130151748
44.64	7.1786786311	60.74551	-148.203146667	0.977	2018-08-02 00:09:54	100.37725074107001	nan	nan	nan	nan	nan	12.067333751916886
48.52	6.34760974977	60.745568333	-148.203043333	0.679	2018-08-02 00:10:04	100.04245630068806	nan	nan	nan	nan	nan	12.067333751916886
43.15	14.2761800437	60.745618333	-148.202953333	0.931	2018-08-02 00:10:14	100.37725074107001	nan	nan	nan	nan	nan	12.067333751916886
70.51	17.8935270551	60.745701667	-148.20272	1.78	2018-08-02 00:10:25	100.37725074107001	nan	nan	nan	nan	nan	12.067333751916886
102.47	3.95419873841	60.745683333	-148.202403333	2.011	2018-08-02 00:10:35	100.37725074107001	nan	nan	nan	nan	nan	12.067333751916886
142.88	346.702060079	60.74555	-148.202246667	2.078	2018-08-02 00:10:45	100.26321170918061	nan	nan	nan	nan	nan	12.048701130151748
166.12	340.711132566	60.74537	-148.20214	2.289	2018-08-02 00:10:55	100.26321170918061	nan	nan	nan	nan	nan	12.048701130151748
173.42	335.650650955	60.745171667	-148.202051667	1.986	2018-08-02 00:11:05	100.15161816340711	nan	nan	nan	nan	nan	12.048701130151748
180.02	341.276397042	60.74493	-148.202035	2.598	2018-08-02 00:11:15	100.48639880072761	nan	nan	nan	nan	nan	12.048701130151748
176.68	348.308441837	60.744703333	-148.202026667	2.176	2018-08-02 00:11:25	100.37545912338639	nan	nan	nan	nan	nan	12.048701130151748
171.3	347.221569138	60.744531667	-148.201955	2.572	2018-08-02 00:11:35	100.48639880072761	nan	nan	nan	nan	nan	12.048701130151748
168.05	343.83238662	60.744303333	-148.20182	2.577	2018-08-02 00:11:45	100.48639880072761	nan	nan	nan	nan	nan	12.048701130151748
172.5	339.976132444	60.744071667	-148.201726667	2.336	2018-08-02 00:11:55	100.37480525495411	nan	nan	nan	nan	nan	12.048701130151748
176.98	332.127591703	60.743841667	-148.201635	2.66	2018-08-02 00:12:05	100.37235794357534	nan	nan	nan	nan	nan	12.030066677331924
178.93	333.769885058	60.743611667	-148.201638333	2.608	2018-08-02 00:12:15	100.37235794357534	nan	nan	nan	nan	nan	12.030066677331924
184.17	325.479172092	60.743383333	-148.201703333	2.624	2018-08-02 00:12:25	100.2607689991186	nan	nan	nan	nan	nan	12.030066677331924
190.24	321.015660484	60.743198333	-148.201766667	2.156	2018-08-02 00:12:35	99.9260021657485	nan	nan	nan	nan	nan	12.030066677331924
198.4	318.897377512	60.742993333	-148.201851667	2.428	2018-08-02 00:12:45	100.37235794357534	nan	nan	nan	nan	nan	12.030066677331924
206.25	338.99250758	60.742736667	-148.20209	2.438	2018-08-02 00:12:55	100.37235794357534	nan	nan	nan	nan	nan	12.030066677331924
175.33	14.6233325251	60.742578333	-148.202191667	1.939	2018-08-02 00:13:05	100.36990880693367	nan	nan	nan	nan	nan	12.011430393457413
145.96	19.7927006445	60.742416667	-148.202041667	1.6	2018-08-02 00:13:15	100.36990880693367	nan	nan	nan	nan	nan	12.011430393457413
101.79	7.63226315284	60.742318333	-148.201748333	1.502	2018-08-02 00:13:25	100.36990880693367	nan	nan	nan	nan	nan	12.011430393457413
63.58	357.664943045	60.742326667	-148.201426667	1.425	2018-08-02 00:13:36	100.48149314977738	nan	nan	nan	nan	nan	12.011430393457413
35.95	353.788924299	60.742436667	-148.201221667	1.379	2018-08-02 00:13:46	100.36990880693367	nan	nan	nan	nan	nan	12.011430393457413
15.26	355.480016555	60.742591667	-148.201078333	2.078	2018-08-02 00:13:56	100.36990880693367	nan	nan	nan	nan	nan	12.011430393457413
12.4	352.665273437	60.74276	-148.200968333	1.867	2018-08-02 00:14:06	100.48149314977738	nan	nan	nan	nan	nan	12.011430393457413
14.7	353.60962026	60.742956667	-148.200913333	2.094	2018-08-02 00:14:16	100.36745784502928	nan	nan	nan	nan	nan	11.992792278528214
9.78	354.354405878	60.743158333	-148.200825	2.341	2018-08-02 00:14:26	99.92357143555884	nan	nan	nan	nan	nan	12.011430393457413
13.65	355.814293856	60.743361667	-148.200771667	2.3	2018-08-02 00:14:36	100.48149314977738	nan	nan	nan	nan	nan	12.011430393457413
8.98	354.636850362	60.743531667	-148.200685	1.718	2018-08-02 00:14:46	100.47903758596367	nan	nan	nan	nan	nan	11.992792278528214
14.54	353.999883027	60.743621667	-148.200636667	0.797	2018-08-02 00:14:56	100.36745784502928	nan	nan	nan	nan	nan	11.992792278528214
3.44	353.999883027	60.743666667	-148.200655	0.571	2018-08-02 00:15:06	100.47903758596367	nan	nan	nan	nan	nan	11.992792278528214
9.62	352.611750006	60.743718333	-148.200618333	0.545	2018-08-02 00:15:16	100.36990880693367	nan	nan	nan	nan	nan	12.011430393457413
27.17	351.157781561	60.74374	-148.200636667	0.52	2018-08-02 00:15:26	100.36745784502928	nan	nan	nan	nan	nan	11.992792278528214
4.78	346.972692056	60.743791667	-148.20061	0.525	2018-08-02 00:15:36	100.36745784502928	nan	nan	nan	nan	nan	11.992792278528214
40.17	346.823059937	60.743823333	-148.200565	0.484	2018-08-02 00:15:46	99.92113888129141	nan	nan	nan	nan	nan	11.992792278528214
327.12	343.24170677	60.743878333	-148.200585	0.535	2018-08-02 00:15:56	100.36745784502928	nan	nan	nan	nan	nan	11.992792278528214
315.97	339.971586603	60.743898333	-148.200651667	0.694	2018-08-02 00:16:06	100.36745784502928	nan	nan	nan	nan	nan	11.992792278528214
22.63	339.309932474	60.743911667	-148.200701667	0.345	2018-08-02 00:16:16	100.03027964167529	nan	nan	nan	nan	nan	11.974152332544326
351.95	326.486277443	60.743958333	-148.200731667	0.936	2018-08-02 00:16:27	100.47903758596367	nan	nan	nan	nan	nan	11.992792278528214
298.59	317.809586492	60.744021667	-148.200868333	1.461	2018-08-02 00:16:37	100.4765801965911	nan	nan	nan	nan	nan	11.974152332544326
267.36	314.879596847	60.744058333	-148.201155	2.423	2018-08-02 00:16:47	100.37176058383993	nan	nan	nan	nan	nan	11.974152332544326
233.0	331.032702616	60.74398	-148.201515	1.955	2018-08-02 00:16:57	100.2534299191332	nan	nan	nan	nan	nan	11.974152332544326
195.43	341.937797208	60.743793333	-148.201735	2.109	2018-08-02 00:17:07	100.4765801965911	nan	nan	nan	nan	nan	11.974152332544326
181.07	356.659194369	60.743603333	-148.20176	1.873	2018-08-02 00:17:17	101.42206590540606	nan	nan	nan	nan	nan	21.65747316800007
164.56	10.768825392	60.743461667	-148.201663333	1.24	2018-08-02 00:17:27	100.47412098165951	nan	nan	nan	nan	nan	11.955510555505752
143.04	15.1941673526	60.743373333	-148.201541667	1.024	2018-08-02 00:17:37	100.36255044543228	nan	nan	nan	nan	nan	11.955510555505752
137.17	16.4135982748	60.743273333	-148.201413333	0.823	2018-08-02 00:17:47	100.47412098165951	nan	nan	nan	nan	nan	11.955510555505752
126.27	16.7313969992	60.743251667	-148.201275	0.767	2018-08-02 00:17:57	100.5881553353202	nan	nan	nan	nan	nan	11.974152332544326
107.23	8.55261514991	60.743215	-148.201065	1.24	2018-08-02 00:18:07	100.36500505786215	nan	nan	nan	nan	nan	11.974152332544326
83.74	0.710553213813	60.74322	-148.200788333	1.476	2018-08-02 00:18:17	100.36255044543228	nan	nan	nan	nan	nan	11.955510555505752
36.39	353.866356794	60.743373333	-148.200488333	2.109	2018-08-02 00:18:27	100.36581911348577	nan	nan	nan	nan	nan	11.955510555505752
15.31	354.670568147	60.743585	-148.200265	2.865	2018-08-02 00:18:37	100.47412098165951	nan	nan	nan	nan	nan	11.955510555505752
13.34	353.938512342	60.743801667	-148.200171667	2.366	2018-08-02 00:18:47	100.47412098165951	nan	nan	nan	nan	nan	11.955510555505752
1.82	352.277211322	60.744003333	-148.20012	2.042	2018-08-02 00:18:57	100.48899717437148	nan	nan	nan	nan	nan	12.068461840149247
10.03	353.1390391	60.744146667	-148.200051667	1.404	2018-08-02 00:19:07	100.47165994116891	nan	nan	nan	nan	nan	11.93686694741249
39.57	349.701267152	60.744175	-148.200031667	0.453	2018-08-02 00:19:17	100.36255044543228	nan	nan	nan	nan	nan	11.955510555505752
318.77	346.483218213	60.744166667	-148.200018333	0.201	2018-08-02 00:19:27	100.36255044543228	nan	nan	nan	nan	nan	11.955510555505752
23.88	344.241714247	60.74418	-148.200021667	0.427	2018-08-02 00:19:37	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
353.57	342.759121771	60.744195	-148.200051667	0.257	2018-08-02 00:19:47	100.36255044543228	nan	nan	nan	nan	nan	11.955510555505752
330.33	340.369722949	60.744226667	-148.200105	0.432	2018-08-02 00:19:57	100.36255044543228	nan	nan	nan	nan	nan	11.955510555505752
53.01	338.914795432	60.744256667	-148.200063333	0.242	2018-08-02 00:20:07	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	330.619548795	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	328.451138547	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	326.4845921	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	324.875103497	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	324.552613148	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	966.6763220545872	nan	nan	nan	nan	nan	11.93686694741249
322.38	321.901124791	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	319.825585374	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	318.563852198	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.36009400773953	nan	nan	nan	nan	nan	11.93686694741249
322.38	317.702366899	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	109.84995331785248	nan	nan	nan	nan	nan	11.93686694741249
322.38	316.531617212	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.47165994116891	nan	nan	nan	nan	nan	11.93686694741249
322.38	316.174773678	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35763574478406	nan	nan	nan	nan	nan	11.918221508264542
322.38	314.956307606	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35763574478406	nan	nan	nan	nan	nan	11.918221508264542
322.38	314.306840932	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.24607441444896	nan	nan	nan	nan	nan	11.918221508264542
322.38	314.458028494	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35763574478406	nan	nan	nan	nan	nan	11.918221508264542
322.38	313.484043341	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.46919707511901	nan	nan	nan	nan	nan	11.918221508264542
322.38	313.018367428	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.58322587459814	nan	nan	nan	nan	nan	11.93686694741249
322.38	312.283448754	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35763574478406	nan	nan	nan	nan	nan	11.918221508264542
322.38	311.401895607	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	311.198411523	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.24361892962115	nan	nan	nan	nan	nan	11.899574238061906
322.38	310.303211656	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	310.084857496	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.46919707511901	nan	nan	nan	nan	nan	11.918221508264542
322.38	309.329509731	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	309.142434546	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35763574478406	nan	nan	nan	nan	nan	11.918221508264542
322.38	308.522309515	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35582930926263	nan	nan	nan	nan	nan	11.899574238061906
322.38	308.059265737	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	307.937767855	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	307.629217487	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	307.392079938	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
322.38	307.809408375	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.46673238351025	nan	nan	nan	nan	nan	11.899574238061906
322.38	306.842336228	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	99.90894874878737	nan	nan	nan	nan	nan	11.899574238061906
322.38	306.762599657	60.744263333	-148.200043333	0.226	2018-08-02 00:20:17	100.46673238351025	nan	nan	nan	nan	nan	11.899574238061906
129.29	307.801368894	60.74431	-148.200326667	0.345	2018-08-02 00:25:28	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
287.35	309.124323104	60.7443	-148.200266667	0.098	2018-08-02 00:25:38	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
250.85	310.854449081	60.744295	-148.200291667	0.144	2018-08-02 00:25:49	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
260.05	312.772667803	60.744308333	-148.200318333	0.062	2018-08-02 00:25:58	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
234.58	314.328692868	60.744305	-148.200328333	0.01	2018-08-02 00:26:09	100.46673238351025	nan	nan	nan	nan	nan	11.899574238061906
214.26	318.134193057	60.744311667	-148.200326667	0.154	2018-08-02 00:26:19	100.35517565656569	nan	nan	nan	nan	nan	11.899574238061906
64.52	322.068473075	60.744316667	-148.200331667	0.283	2018-08-02 00:26:29	100.46673238351025	nan	nan	nan	nan	nan	11.899574238061906
