boat_COG	boat_heading	boat_lat	boat_lon	boat_speed	datetime	skiff_COG	skiff_heading	skiff_lat	skiff_lon	skiff_speed
211.46	357.001699424	60.871538333	-147.382875	0.082	2018-07-26 16:59:05	nan	nan	nan	nan	nan
43.46	358.093567353	60.871538333	-147.382871667	0.077	2018-07-26 16:59:10	nan	nan	nan	nan	nan
225.69	358.018367428	60.871538333	-147.382865	0.01	2018-07-26 16:59:15	nan	nan	nan	nan	nan
85.12	356.300755766	60.871536667	-147.382861667	0.031	2018-07-26 16:59:20	nan	nan	nan	nan	nan
288.01	356.523118606	60.87154	-147.382863333	0.067	2018-07-26 16:59:25	nan	nan	nan	nan	nan
305.77	358.181852749	60.871541667	-147.382873333	0.113	2018-07-26 16:59:30	nan	nan	nan	nan	nan
301.16	358.652889326	60.871543333	-147.382885	0.072	2018-07-26 16:59:35	nan	nan	nan	nan	nan
270.85	358.151104938	60.871545	-147.382888333	0.041	2018-07-26 16:59:40	nan	nan	nan	nan	nan
312.6	357.054604099	60.871546667	-147.382891667	0.041	2018-07-26 16:59:45	nan	nan	nan	nan	nan
276.43	357.323785955	60.871545	-147.3829	0.103	2018-07-26 16:59:50	nan	nan	nan	nan	nan
152.58	358.296448176	60.871528333	-147.382908333	0.175	2018-07-26 16:59:55	nan	nan	nan	nan	nan
115.39	357.607192696	60.871511667	-147.38286	0.314	2018-07-26 17:00:00	nan	nan	nan	nan	nan
59.43	357.338780175	60.871526667	-147.382823333	0.345	2018-07-26 17:00:05	nan	nan	nan	nan	nan
71.85	358.705245745	60.871526667	-147.382776667	0.34	2018-07-26 17:00:10	nan	nan	nan	nan	nan
99.98	358.062282428	60.871516667	-147.382745	0.211	2018-07-26 17:00:15	nan	nan	nan	nan	nan
65.23	357.25359304	60.87153	-147.382733333	0.19	2018-07-26 17:00:20	nan	nan	nan	nan	nan
82.34	358.391533066	60.871528333	-147.382733333	0.077	2018-07-26 17:00:25	nan	nan	nan	nan	nan
116.59	359.598181313	60.871511667	-147.382703333	0.185	2018-07-26 17:00:30	nan	nan	nan	nan	nan
105.75	359.616740521	60.871511667	-147.382688333	0.108	2018-07-26 17:00:35	nan	nan	nan	nan	nan
72.86	0.722392154609	60.871511667	-147.382681667	0.026	2018-07-26 17:00:40	nan	nan	nan	nan	nan
106.4	359.914940064	60.871511667	-147.382673333	0.129	2018-07-26 17:00:45	nan	nan	nan	nan	nan
94.24	0.471192290848	60.87151	-147.382661667	0.103	2018-07-26 17:00:50	nan	nan	nan	nan	nan
122.01	0.982262743961	60.871508333	-147.382628333	0.417	2018-07-26 17:00:55	nan	nan	nan	nan	nan
122.06	1.03289762342	60.871513333	-147.382603333	0.185	2018-07-26 17:01:00	nan	nan	nan	nan	nan
82.15	356.527108285	60.87151	-147.382585	0.195	2018-07-26 17:01:06	nan	nan	nan	nan	nan
131.37	358.312147707	60.871508333	-147.382575	0.113	2018-07-26 17:01:11	nan	nan	nan	nan	nan
18.61	358.915446443	60.871508333	-147.382566667	0.18	2018-07-26 17:01:16	nan	nan	nan	nan	nan
42.94	358.722410952	60.871515	-147.382561667	0.087	2018-07-26 17:01:21	nan	nan	nan	nan	nan
96.33	358.004920871	60.871515	-147.382561667	0.093	2018-07-26 17:01:25	nan	nan	nan	nan	nan
12.77	357.909498992	60.871518333	-147.382551667	0.165	2018-07-26 17:01:31	nan	nan	nan	nan	nan
335.66	1.88695946405	60.871526667	-147.38255	0.185	2018-07-26 17:01:36	nan	nan	nan	nan	nan
340.14	359.349580865	60.871535	-147.382555	0.18	2018-07-26 17:01:41	nan	nan	nan	nan	nan
22.27	359.18337301	60.871545	-147.382558333	0.257	2018-07-26 17:01:46	nan	nan	nan	nan	nan
81.6	359.47683935	60.871551667	-147.382546667	0.129	2018-07-26 17:01:51	nan	nan	nan	nan	nan
95.51	359.882595762	60.871553333	-147.382538333	0.067	2018-07-26 17:01:56	nan	nan	nan	nan	nan
336.45	1.48987344369	60.871555	-147.382538333	0.082	2018-07-26 17:02:01	nan	nan	nan	nan	nan
51.66	1.15312175755	60.871558333	-147.382536667	0.103	2018-07-26 17:02:06	nan	nan	nan	nan	nan
141.18	359.574823161	60.871553333	-147.382526667	0.262	2018-07-26 17:02:11	nan	nan	nan	nan	nan
169.74	358.023775496	60.871548333	-147.38251	0.211	2018-07-26 17:02:16	nan	nan	nan	nan	nan
85.72	359.901371274	60.871555	-147.382493333	0.098	2018-07-26 17:02:21	nan	nan	nan	nan	nan
91.77	358.869520138	60.871555	-147.382483333	0.108	2018-07-26 17:02:26	nan	nan	nan	nan	nan
58.45	0.578992313249	60.871556667	-147.38247	0.149	2018-07-26 17:02:31	nan	nan	nan	nan	nan
36.56	0.815242376703	60.871558333	-147.382463333	0.041	2018-07-26 17:02:36	nan	nan	nan	nan	nan
34.64	358.915097708	60.87156	-147.382458333	0.118	2018-07-26 17:02:41	nan	nan	nan	nan	nan
354.41	1.72963642819	60.871566667	-147.382458333	0.268	2018-07-26 17:02:46	nan	nan	nan	nan	nan
312.1	2.75830426249	60.871576667	-147.382463333	0.185	2018-07-26 17:02:51	nan	nan	nan	nan	nan
353.85	1.22752828367	60.871583333	-147.382471667	0.185	2018-07-26 17:02:56	nan	nan	nan	nan	nan
359.81	2.36065319769	60.871595	-147.382478333	0.304	2018-07-26 17:03:01	nan	nan	nan	nan	nan
12.57	2.90985311383	60.871593333	-147.382476667	0.021	2018-07-26 17:03:06	nan	nan	nan	nan	nan
101.04	1.83933047696	60.871591667	-147.382468333	0.237	2018-07-26 17:03:11	nan	nan	nan	nan	nan
99.59	1.23600385133	60.871575	-147.38242	0.288	2018-07-26 17:03:16	nan	nan	nan	nan	nan
120.97	0.962797679634	60.871553333	-147.382365	0.391	2018-07-26 17:03:21	nan	nan	nan	nan	nan
100.25	359.378936073	60.871555	-147.382336667	0.35	2018-07-26 17:03:26	nan	nan	nan	nan	nan
77.74	0.363290762076	60.87156	-147.38233	0.278	2018-07-26 17:03:31	nan	nan	nan	nan	nan
105.24	2.00749241973	60.871565	-147.382301667	0.211	2018-07-26 17:03:36	nan	nan	nan	nan	nan
104.15	0.919318780588	60.871561667	-147.382281667	0.19	2018-07-26 17:03:41	nan	nan	nan	nan	nan
50.74	2.02980133711	60.871565	-147.382265	0.165	2018-07-26 17:03:46	nan	nan	nan	nan	nan
25.54	0.351440693486	60.871573333	-147.382255	0.247	2018-07-26 17:03:51	nan	nan	nan	nan	nan
12.82	0.503988955562	60.871583333	-147.382251667	0.206	2018-07-26 17:03:56	nan	nan	nan	nan	nan
5.86	358.370899178	60.871591667	-147.38225	0.211	2018-07-26 17:04:01	nan	nan	nan	nan	nan
5.53	359.320957512	60.871605	-147.38225	0.314	2018-07-26 17:04:06	nan	nan	nan	nan	nan
344.42	0.0865909329403	60.87161	-147.382265	0.304	2018-07-26 17:04:11	nan	nan	nan	nan	nan
346.73	359.804867365	60.871621667	-147.382273333	0.329	2018-07-26 17:04:16	nan	nan	nan	nan	nan
334.89	359.511910743	60.871645	-147.382283333	0.432	2018-07-26 17:04:21	nan	nan	nan	nan	nan
334.51	358.538826527	60.871646667	-147.38228	0.283	2018-07-26 17:04:26	nan	nan	nan	nan	nan
341.02	358.891169012	60.87165	-147.382273333	0.273	2018-07-26 17:04:31	nan	nan	nan	nan	nan
340.5	0.05798259745	60.871658333	-147.38227	0.195	2018-07-26 17:04:36	nan	nan	nan	nan	nan
347.88	359.456823358	60.871663333	-147.382266667	0.206	2018-07-26 17:04:41	nan	nan	nan	nan	nan
6.29	0.272441106692	60.871671667	-147.382261667	0.242	2018-07-26 17:04:46	nan	nan	nan	nan	nan
48.74	0.679420106068	60.87168	-147.382251667	0.201	2018-07-26 17:04:51	nan	nan	nan	nan	nan
82.76	359.667779406	60.871681667	-147.382228333	0.293	2018-07-26 17:04:56	nan	nan	nan	nan	nan
68.44	359.370102765	60.871688333	-147.382196667	0.283	2018-07-26 17:05:01	nan	nan	nan	nan	nan
95.7	358.63541755	60.871676667	-147.382136667	0.396	2018-07-26 17:05:06	nan	nan	nan	nan	nan
87.0	357.346588402	60.871675	-147.382103333	0.206	2018-07-26 17:05:11	nan	nan	nan	nan	nan
51.78	359.804867365	60.871675	-147.382095	0.139	2018-07-26 17:05:16	nan	nan	nan	nan	nan
54.26	0.417037505923	60.87168	-147.382086667	0.118	2018-07-26 17:05:21	nan	nan	nan	nan	nan
19.42	359.393287857	60.871683333	-147.382081667	0.144	2018-07-26 17:05:26	nan	nan	nan	nan	nan
348.89	358.112540557	60.871691667	-147.382086667	0.221	2018-07-26 17:05:31	nan	nan	nan	nan	nan
356.85	359.800131857	60.871701667	-147.382091667	0.231	2018-07-26 17:05:36	nan	nan	nan	nan	nan
353.76	359.422886228	60.871711667	-147.382093333	0.159	2018-07-26 17:05:41	nan	nan	nan	nan	nan
14.42	358.286875861	60.871723333	-147.382085	0.237	2018-07-26 17:05:46	nan	nan	nan	nan	nan
24.05	357.812827639	60.871731667	-147.382063333	0.123	2018-07-26 17:05:51	nan	nan	nan	nan	nan
35.93	0.0202228294852	60.871736667	-147.382053333	0.139	2018-07-26 17:05:56	nan	nan	nan	nan	nan
110.17	358.251454489	60.871738333	-147.382031667	0.329	2018-07-26 17:06:01	nan	nan	nan	nan	nan
67.12	356.846067151	60.871745	-147.381996667	0.226	2018-07-26 17:06:06	nan	nan	nan	nan	nan
24.65	357.820792045	60.871751667	-147.381981667	0.211	2018-07-26 17:06:11	nan	nan	nan	nan	nan
353.45	357.014713797	60.871763333	-147.38198	0.226	2018-07-26 17:06:16	nan	nan	nan	nan	nan
346.62	358.725818616	60.871776667	-147.381973333	0.298	2018-07-26 17:06:21	nan	nan	nan	nan	nan
346.78	357.633193759	60.871781667	-147.38196	0.283	2018-07-26 17:06:26	nan	nan	nan	nan	nan
346.4	358.011691621	60.871808333	-147.381976667	0.401	2018-07-26 17:06:31	nan	nan	nan	nan	nan
348.35	0.222269994343	60.871818333	-147.381976667	0.216	2018-07-26 17:06:36	nan	nan	nan	nan	nan
24.89	359.419617855	60.871821667	-147.381978333	0.185	2018-07-26 17:06:41	nan	nan	nan	nan	nan
26.51	359.798912824	60.87183	-147.381965	0.237	2018-07-26 17:06:46	nan	nan	nan	nan	nan
33.96	358.630783563	60.871845	-147.381945	0.37	2018-07-26 17:06:51	nan	nan	nan	nan	nan
43.06	358.276334985	60.871858333	-147.381908333	0.334	2018-07-26 17:06:57	nan	nan	nan	nan	nan
39.15	356.502436077	60.871856667	-147.38189	0.211	2018-07-26 17:07:02	nan	nan	nan	nan	nan
8.85	356.402787967	60.871868333	-147.381881667	0.247	2018-07-26 17:07:07	nan	nan	nan	nan	nan
25.53	357.25359304	60.871876667	-147.381876667	0.185	2018-07-26 17:07:12	nan	nan	nan	nan	nan
19.96	357.121475894	60.871881667	-147.381871667	0.19	2018-07-26 17:07:16	nan	nan	nan	nan	nan
38.71	359.396350674	60.87189	-147.381863333	0.108	2018-07-26 17:07:22	nan	nan	nan	nan	nan
59.54	0.182631767205	60.871893333	-147.381858333	0.129	2018-07-26 17:07:27	nan	nan	nan	nan	nan
5.34	0.385017090534	60.871896667	-147.381851667	0.17	2018-07-26 17:07:32	nan	nan	nan	nan	nan
348.33	357.779149104	60.871905	-147.38185	0.185	2018-07-26 17:07:37	nan	nan	nan	nan	nan
354.71	356.468069377	60.871913333	-147.381848333	0.211	2018-07-26 17:07:42	nan	nan	nan	nan	nan
20.06	357.501499488	60.871921667	-147.381848333	0.206	2018-07-26 17:07:47	nan	nan	nan	nan	nan
26.73	0.718386954587	60.871931667	-147.381841667	0.252	2018-07-26 17:07:52	nan	nan	nan	nan	nan
21.02	359.888184129	60.871941667	-147.381831667	0.242	2018-07-26 17:07:57	nan	nan	nan	nan	nan
25.6	358.093567353	60.871946667	-147.381826667	0.154	2018-07-26 17:08:02	nan	nan	nan	nan	nan
78.99	357.979307333	60.87195	-147.381818333	0.144	2018-07-26 17:08:07	nan	nan	nan	nan	nan
65.83	1.5880815541	60.871951667	-147.381805	0.19	2018-07-26 17:08:12	nan	nan	nan	nan	nan
144.27	2.16631348894	60.871953333	-147.381791667	0.113	2018-07-26 17:08:17	nan	nan	nan	nan	nan
112.83	1.81462337219	60.871935	-147.38175	0.406	2018-07-26 17:08:22	nan	nan	nan	nan	nan
90.32	1.50688448561	60.87192	-147.381676667	0.535	2018-07-26 17:08:27	nan	nan	nan	nan	nan
85.29	2.71382881725	60.871926667	-147.381628333	0.478	2018-07-26 17:08:32	nan	nan	nan	nan	nan
95.87	0.969403903462	60.871923333	-147.381595	0.365	2018-07-26 17:08:37	nan	nan	nan	nan	nan
101.07	0.633502846785	60.871906667	-147.381558333	0.422	2018-07-26 17:08:42	nan	nan	nan	nan	nan
101.86	1.78936687112	60.8719	-147.38152	0.37	2018-07-26 17:08:47	nan	nan	nan	nan	nan
96.48	1.15792388467	60.871898333	-147.381481667	0.453	2018-07-26 17:08:52	nan	nan	nan	nan	nan
83.2	0.786299602374	60.871901667	-147.38148	0.242	2018-07-26 17:08:57	nan	nan	nan	nan	nan
61.58	2.30570038933	60.871901667	-147.381475	0.149	2018-07-26 17:09:02	nan	nan	nan	nan	nan
67.49	0.406670043897	60.871901667	-147.381455	0.129	2018-07-26 17:09:07	nan	nan	nan	nan	nan
67.9	358.106527041	60.871903333	-147.381445	0.134	2018-07-26 17:09:12	nan	nan	nan	nan	nan
6.4	359.542969618	60.871906667	-147.381433333	0.154	2018-07-26 17:09:17	nan	nan	nan	nan	nan
359.77	359.355181899	60.871911667	-147.381433333	0.093	2018-07-26 17:09:22	nan	nan	nan	nan	nan
6.43	2.31699949867	60.871916667	-147.381435	0.057	2018-07-26 17:09:27	nan	nan	nan	nan	nan
306.44	0.834376194113	60.87192	-147.381436667	0.165	2018-07-26 17:09:32	nan	nan	nan	nan	nan
351.81	0.769893204506	60.871926667	-147.381441667	0.268	2018-07-26 17:09:37	nan	nan	nan	nan	nan
327.62	0.249974164184	60.871938333	-147.381445	0.252	2018-07-26 17:09:42	nan	nan	nan	nan	nan
19.02	2.13799981762	60.87195	-147.38144	0.376	2018-07-26 17:09:47	nan	nan	nan	nan	nan
15.83	1.86917844501	60.871956667	-147.381431667	0.231	2018-07-26 17:09:52	nan	nan	nan	nan	nan
110.19	0.765070041757	60.871946667	-147.381415	0.021	2018-07-26 17:09:57	nan	nan	nan	nan	nan
9.85	358.606407032	60.871946667	-147.381413333	0.139	2018-07-26 17:10:02	nan	nan	nan	nan	nan
26.16	0.68842643291	60.871955	-147.381405	0.221	2018-07-26 17:10:07	nan	nan	nan	nan	nan
28.86	2.95065141188	60.871965	-147.381395	0.304	2018-07-26 17:10:12	nan	nan	nan	nan	nan
18.7	2.31129857249	60.871988333	-147.38138	0.309	2018-07-26 17:10:17	nan	nan	nan	nan	nan
308.19	0.60033357369	60.871998333	-147.38139	0.062	2018-07-26 17:10:22	nan	nan	nan	nan	nan
14.26	358.387456308	60.872001667	-147.381385	0.041	2018-07-26 17:10:27	nan	nan	nan	nan	nan
339.68	359.908106936	60.872003333	-147.38139	0.123	2018-07-26 17:10:32	nan	nan	nan	nan	nan
348.58	359.753827941	60.872006667	-147.38139	0.082	2018-07-26 17:10:37	nan	nan	nan	nan	nan
352.34	3.01575007068	60.87201	-147.381388333	0.051	2018-07-26 17:10:42	nan	nan	nan	nan	nan
26.98	0.905242922988	60.872013333	-147.381391667	0.087	2018-07-26 17:10:47	nan	nan	nan	nan	nan
53.37	1.13818090328	60.872016667	-147.381378333	0.19	2018-07-26 17:10:52	nan	nan	nan	nan	nan
52.68	359.165146843	60.872023333	-147.38136	0.242	2018-07-26 17:10:57	nan	nan	nan	nan	nan
44.51	1.81120007175	60.872028333	-147.381318333	0.34	2018-07-26 17:11:02	nan	nan	nan	nan	nan
25.87	2.51224663617	60.872038333	-147.381296667	0.36	2018-07-26 17:11:07	nan	nan	nan	nan	nan
53.57	359.209133103	60.872025	-147.381278333	0.18	2018-07-26 17:11:12	nan	nan	nan	nan	nan
76.04	359.40260924	60.872011667	-147.381248333	0.242	2018-07-26 17:11:17	nan	nan	nan	nan	nan
34.98	359.328692868	60.872021667	-147.381235	0.231	2018-07-26 17:11:22	nan	nan	nan	nan	nan
47.45	0.905242922988	60.872021667	-147.381183333	0.283	2018-07-26 17:11:27	nan	nan	nan	nan	nan
24.61	0.20016413493	60.87203	-147.381161667	0.17	2018-07-26 17:11:32	nan	nan	nan	nan	nan
19.39	359.953180898	60.872035	-147.381161667	0.165	2018-07-26 17:11:37	nan	nan	nan	nan	nan
39.89	1.96878002987	60.872041667	-147.381153333	0.165	2018-07-26 17:11:42	nan	nan	nan	nan	nan
0.84	0.919318780588	60.872046667	-147.381146667	0.108	2018-07-26 17:11:47	nan	nan	nan	nan	nan
3.01	1.47145825914	60.87206	-147.381135	0.365	2018-07-26 17:11:52	nan	nan	nan	nan	nan
322.48	1.79026990636	60.872068333	-147.38113	0.17	2018-07-26 17:11:57	nan	nan	nan	nan	nan
16.74	1.18087563924	60.872076667	-147.381133333	0.216	2018-07-26 17:12:02	nan	nan	nan	nan	nan
324.53	1.81120007175	60.872086667	-147.381133333	0.262	2018-07-26 17:12:07	nan	nan	nan	nan	nan
350.49	1.89238229076	60.872095	-147.381141667	0.19	2018-07-26 17:12:12	nan	nan	nan	nan	nan
20.33	2.8457334198	60.872105	-147.38114	0.334	2018-07-26 17:12:17	nan	nan	nan	nan	nan
28.0	2.94422393894	60.872105	-147.381088333	0.283	2018-07-26 17:12:22	nan	nan	nan	nan	nan
6.05	0.493254584526	60.872118333	-147.381083333	0.211	2018-07-26 17:12:27	nan	nan	nan	nan	nan
17.96	0.415239398955	60.872126667	-147.381076667	0.165	2018-07-26 17:12:32	nan	nan	nan	nan	nan
17.96	1.99049208105	60.872126667	-147.381076667	0.165	2018-07-26 17:12:32	nan	nan	nan	nan	nan
105.42	4.88647148961	60.872128333	-147.381048333	0.288	2018-07-26 17:12:42	nan	nan	nan	nan	nan
129.47	4.67152874596	60.872096667	-147.380983333	0.468	2018-07-26 17:12:47	nan	nan	nan	nan	nan
110.15	3.1952409097	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.07088640466	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.97654403626	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.05391568578	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.53767779197	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.53767779197	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.41951239201	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.97337934263	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.87764852753	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.62675729814	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.73188925542	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.66207910288	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.43678445232	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.43678445232	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.9546696305	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.1929365784	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.78128375124	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.11587599248	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.55504541179	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.95905981968	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.32121567194	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.2058600335	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.59662890944	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	5.72949606567	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.82714949867	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	1.31775362158	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.61819484076	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.22140769732	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.79278358808	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	2.744208125	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.940517798	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.10895804449	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	5.42004597335	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.86209207635	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	3.00454386601	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	5.61818157808	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	4.03420000005	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	0.356469773512	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	352.67686317	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	347.265264309	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	340.652556501	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	338.840305454	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	338.269251663	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	336.092703026	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	334.57682759	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	334.162988869	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	332.31602752	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	332.844000375	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	331.936166113	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	335.820607568	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	336.944128343	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	336.928598104	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	337.061988299	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	336.288486967	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	334.785569179	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	334.726884049	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	333.119368978	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	333.94400384	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	337.001755123	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	337.078757866	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	335.073537675	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	334.864976775	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	335.343008117	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	336.615648184	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	335.594643369	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	331.444202515	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	332.875986212	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	334.340191746	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	343.228980119	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	347.344329272	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	351.660356792	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	353.2387045	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	348.008104679	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	343.531786252	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	344.045179463	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	346.145578659	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	343.664733026	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	345.370753331	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	348.197339847	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	343.494848599	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	344.891695745	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	346.705209929	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	350.867617292	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
110.15	348.406794612	60.872085	-147.380948333	0.417	2018-07-26 17:12:52	nan	nan	nan	nan	nan
2.19	343.355549414	60.870666667	-147.380315	0.376	2018-07-26 17:19:54	nan	nan	nan	nan	nan
340.72	344.630953707	60.870673333	-147.380326667	0.293	2018-07-26 17:19:59	nan	nan	nan	nan	nan
339.93	345.439387773	60.870686667	-147.380346667	0.355	2018-07-26 17:20:04	nan	nan	nan	nan	nan
342.12	346.983217059	60.870703333	-147.380368333	0.401	2018-07-26 17:20:09	nan	nan	nan	nan	nan
6.86	346.524194513	60.870721667	-147.380366667	0.468	2018-07-26 17:20:14	nan	nan	nan	nan	nan
